user_id,age,gender,region,facility_access,interest_team_vs_individual,interest_outdoor_preference,interest_competition_drive,interest_risk_tolerance,interest_creative_expression,interest_social_enjoyment,interest_endurance_interest,interest_power_interest,interest_speed_agility_interest,interest_spectator_engagement,interest_ambition_level,interest_strategy_preference,strength_endurance_self,strength_strength_self,strength_speed_self,strength_flexibility_self,strength_coordination_self,strength_agility_self,strength_reaction_time_self,strength_strategy_self,height_cm,weight_kg,bmi,sprint_100m_s,jump_cm,play_football_soccer,watch_football_soccer,enjoy_football_soccer,hours_football_soccer,pro_football_soccer,play_cricket,watch_cricket,enjoy_cricket,hours_cricket,pro_cricket,play_basketball,watch_basketball,enjoy_basketball,hours_basketball,pro_basketball,play_tennis,watch_tennis,enjoy_tennis,hours_tennis,pro_tennis,play_badminton,watch_badminton,enjoy_badminton,hours_badminton,pro_badminton,play_table_tennis,watch_table_tennis,enjoy_table_tennis,hours_table_tennis,pro_table_tennis,play_volleyball,watch_volleyball,enjoy_volleyball,hours_volleyball,pro_volleyball,play_swimming,watch_swimming,enjoy_swimming,hours_swimming,pro_swimming,play_athletics_track,watch_athletics_track,enjoy_athletics_track,hours_athletics_track,pro_athletics_track,play_cycling,watch_cycling,enjoy_cycling,hours_cycling,pro_cycling,play_martial_arts,watch_martial_arts,enjoy_martial_arts,hours_martial_arts,pro_martial_arts,play_boxing,watch_boxing,enjoy_boxing,hours_boxing,pro_boxing,play_gymnastics,watch_gymnastics,enjoy_gymnastics,hours_gymnastics,pro_gymnastics,play_archery,watch_archery,enjoy_archery,hours_archery,pro_archery,play_rock_climbing,watch_rock_climbing,enjoy_rock_climbing,hours_rock_climbing,pro_rock_climbing,play_rugby,watch_rugby,enjoy_rugby,hours_rugby,pro_rugby,play_weightlifting,watch_weightlifting,enjoy_weightlifting,hours_weightlifting,pro_weightlifting,play_esports,watch_esports,enjoy_esports,hours_esports,pro_esports,play_skateboarding,watch_skateboarding,enjoy_skateboarding,hours_skateboarding,pro_skateboarding,play_rowing,watch_rowing,enjoy_rowing,hours_rowing,pro_rowing
U0430,15,male,north_america,5,3,2,2,3,2,3,5,5,3,2,4,3,2,5,4,3,3,4,4,1,173.4,87.4,29.1,13.55,75.4,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,5.6,4.8,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,7.8,4.4,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,3.1,3.9,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,10.0,5.9,3,0,0,0.0,0.0,3,1,0,10.0,4.6,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0431,33,male,north_america,2,1,4,4,1,2,3,4,2,2,4,3,4,3,2,2,3,1,1,2,4,168.9,82.5,28.9,13.32,81.2,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,5.6,4.0,3,0,0,0.0,0.0,3,1,1,3.7,4.4,3,0,0,0.0,0.0,2,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0432,36,male,east_asia,2,2,2,4,3,4,2,2,4,1,4,4,4,3,5,2,4,3,3,2,3,175.3,91.6,29.8,16.4,49.7,1,1,9.9,5.2,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,8.2,4.7,3,1,0,1.2,3.5,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,3.9,4.1,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,6.6,4.6,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0433,16,female,east_asia,3,2,2,3,2,2,4,4,2,4,3,5,4,2,1,4,3,3,4,3,2,166.1,70.6,25.6,17.84,43.6,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,2,1,1,3.5,2.9,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,5.4,5.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0434,25,female,north_america,3,4,3,4,2,3,3,3,3,4,3,3,2,3,4,2,3,3,3,3,1,167.1,88.0,31.5,16.58,19.5,1,1,10.0,5.1,3,0,0,0.0,0.0,3,1,1,7.4,5.1,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,9.1,5.2,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,7.2,4.8,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,9.5,4.7,3,0,0,0.0,0.0,3,1,1,9.0,4.9,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0435,16,male,south_asia,5,4,3,2,3,1,3,3,2,5,2,4,5,3,1,5,2,3,5,3,3,167.3,57.7,20.6,12.91,44.8,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,9.7,5.3,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,5.9,3.7,3,1,0,5.6,3.5,3,0,0,0.0,0.0,3,1,1,9.7,5.7,3,1,1,8.3,4.3,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0436,28,female,europe,3,4,3,2,2,3,2,2,3,3,3,2,2,1,4,5,1,2,3,2,3,163.9,68.0,25.3,18.02,30.7,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,2,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,2
U0437,38,male,north_america,1,3,3,5,3,1,3,4,3,2,5,2,4,3,3,2,2,1,2,1,3,184.0,87.5,25.8,18.66,60.2,1,1,10.0,5.5,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,2,0,0,0.0,0.0,2,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,5.8,4.1,3,0,0,0.0,0.0,3
U0438,15,female,south_asia,3,3,4,5,4,2,4,2,3,2,2,3,3,2,4,3,3,3,1,1,3,160.9,70.1,27.1,17.05,50.0,1,1,10.0,5.2,3,0,0,0.0,0.0,3,1,1,8.3,5.2,3,0,1,0.0,0.0,3,1,0,4.7,3.7,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,7.7,5.8,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,7.8,5.3,3
U0439,24,male,south_asia,3,1,3,2,4,3,2,3,3,4,3,3,4,3,3,3,3,3,4,4,3,180.0,68.5,21.1,14.69,53.4,0,1,0.0,0.0,3,1,1,10.0,5.6,3,0,1,0.0,0.0,3,1,1,5.3,4.2,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,8.0,4.4,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,9.4,5.7,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0440,40,male,south_asia,3,2,2,3,2,2,4,4,2,2,2,5,4,3,3,3,4,3,4,1,3,171.0,50.0,17.1,14.11,52.4,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,6.7,5.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,8.8,4.4,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0441,21,female,europe,3,3,4,2,2,3,3,3,3,3,3,3,3,1,3,4,1,3,4,4,2,169.5,65.0,22.6,15.94,35.2,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,9.8,5.9,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0442,16,male,europe,5,3,3,3,2,2,3,4,3,3,3,2,4,4,3,4,2,3,4,3,4,173.7,58.3,19.3,10.69,36.5,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,9.7,5.5,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0443,26,male,south_asia,5,3,2,3,2,4,3,3,4,2,3,3,1,4,3,1,4,4,4,3,1,186.6,106.0,30.4,17.01,49.3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,6.0,4.6,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,9.0,5.4,3,0,1,0.0,0.0,3,1,0,8.3,4.1,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0444,27,male,east_asia,2,3,3,3,3,3,4,2,4,4,3,3,5,2,3,3,5,2,5,3,3,167.2,77.7,27.8,16.72,60.0,1,1,10.0,5.8,3,1,1,5.8,3.7,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,5.4,4.3,3,1,1,5.8,4.3,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,6.4,4.0,3,0,1,0.0,0.0,3
U0445,31,male,africa,2,4,4,3,2,3,4,3,4,3,3,3,4,4,4,4,2,4,2,2,3,181.8,96.9,29.3,19.39,45.1,1,1,10.0,5.5,3,1,1,10.0,5.6,3,1,1,10.0,6.4,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,7.2,3.9,3,0,1,0.0,0.0,3,1,1,9.1,5.1,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.6,5.1,3,1,1,7.5,4.6,3,1,1,6.2,4.8,3
U0446,21,female,south_asia,4,4,2,4,2,3,3,5,3,3,4,2,3,3,4,2,3,2,4,2,4,179.8,36.8,11.4,14.94,44.0,0,1,0.0,0.0,3,1,1,5.7,5.2,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,1.8,4.0,3,1,0,6.6,4.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,2,0,0,0.0,0.0,3,1,1,5.2,4.5,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,2,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,6.8,4.7,3
U0447,39,female,africa,3,3,2,3,4,3,4,3,2,4,2,4,2,4,2,3,3,4,3,3,3,167.3,62.8,22.4,16.41,60.0,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,5.4,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0448,27,female,south_asia,3,3,2,3,4,3,2,3,3,1,5,4,4,1,3,3,3,3,2,2,2,160.7,52.8,20.4,21.22,46.5,1,1,6.8,5.2,3,1,1,8.7,5.2,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,6.6,4.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,8.1,5.4,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0449,21,male,africa,1,3,1,4,2,4,3,3,2,4,2,5,5,3,5,4,3,2,2,3,5,182.7,72.4,21.7,12.02,56.0,1,1,10.0,4.7,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,6.5,5.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,3.5,4.4,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,3.7,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0450,39,female,oceania,2,5,4,3,4,3,1,5,4,3,2,2,1,3,2,2,4,3,2,3,4,154.9,67.9,28.3,18.94,48.8,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,5.7,4.2,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,5.5,3.6,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0451,38,male,south_asia,4,4,1,3,2,2,3,3,4,2,2,1,1,4,5,1,2,2,3,4,3,176.4,90.5,29.1,13.69,61.6,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,0,1,0,5.2,3.6,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,2,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,2,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,9.5,4.3,3,0,0,0.0,0.0,1,0,0,0.0,0.0,2,0,0,0.0,0.0,3,1,1,6.1,5.4,3
U0452,26,male,east_asia,5,5,5,3,2,3,4,2,3,3,2,2,3,2,2,4,4,3,3,3,3,181.7,68.8,20.8,16.56,63.1,1,1,10.0,6.0,3,1,0,5.2,4.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,8.3,5.3,3,0,0,0.0,0.0,2,1,1,10.0,6.1,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0453,13,male,oceania,4,2,3,3,3,4,3,4,1,3,3,5,1,4,3,3,3,3,2,2,3,175.6,60.1,19.5,14.82,61.6,1,1,10.0,6.5,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,5.5,4.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,5.6,3.7,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0454,29,female,africa,2,3,4,2,3,3,3,5,3,4,3,2,3,3,4,3,4,4,4,3,3,159.0,52.9,20.9,18.65,46.2,1,1,10.0,6.2,3,1,0,9.3,5.8,3,1,1,10.0,5.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,3.6,4.5,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,3.4,3.8,3,0,0,0.0,0.0,3,1,1,8.5,4.1,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0455,28,female,oceania,1,2,3,3,2,4,2,4,3,4,3,4,3,4,1,5,5,4,4,4,3,176.9,73.0,23.3,14.84,58.4,1,1,10.0,6.7,3,1,0,7.8,5.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,6.7,5.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,8.1,4.7,3,1,0,6.9,5.4,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,4.1,4.3,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,9.2,5.0,3,0,0,0.0,0.0,3
U0456,17,female,north_america,1,4,3,1,4,3,4,4,2,2,4,3,4,3,4,2,2,2,3,2,3,169.3,36.9,12.9,14.44,37.1,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,7.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,8.0,5.4,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0457,30,female,south_asia,2,3,4,3,3,3,3,4,3,4,3,3,5,3,2,1,2,4,4,4,4,169.0,36.4,12.7,17.24,45.8,0,1,0.0,0.0,3,1,0,5.4,5.2,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,9.2,5.2,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,6.7,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0458,36,female,east_asia,3,4,3,3,2,3,3,4,4,2,4,3,2,3,3,3,3,4,3,4,2,147.0,74.0,34.2,19.41,29.5,1,1,10.0,5.9,3,1,1,9.1,4.8,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.1,5.5,3,1,0,6.0,4.4,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,6.6,4.6,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0459,15,female,north_america,5,4,4,3,4,4,4,4,2,5,4,2,2,4,5,4,4,3,5,5,2,156.1,48.4,19.9,11.16,38.7,1,1,10.0,6.6,3,1,0,9.9,5.1,3,1,1,10.0,5.0,3,1,1,7.4,4.1,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.3,5.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,6.1,4.1,3,0,0,0.0,0.0,3,1,1,9.3,4.9,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,9.2,6.0,3,1,1,8.6,4.1,3,0,0,0.0,0.0,3
U0460,33,female,north_america,5,4,3,3,4,2,2,3,2,3,2,3,4,4,3,3,3,4,3,4,5,165.3,50.4,18.4,19.64,39.0,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.8,4.7,3,1,1,9.8,5.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0461,16,male,europe,1,4,2,2,3,4,3,2,3,5,3,1,3,2,3,2,4,5,4,4,3,176.8,65.2,20.9,15.84,70.5,1,1,10.0,6.3,3,1,1,6.5,4.4,3,1,0,9.2,5.3,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,1,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,5.3,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,7.2,4.5,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,6.8,5.2,3,0,1,0.0,0.0,3
U0462,33,male,north_america,4,5,2,3,3,3,3,4,3,4,3,3,2,3,3,3,3,2,4,4,2,174.1,90.7,29.9,17.04,55.0,1,1,10.0,6.3,3,0,1,0.0,0.0,3,1,1,10.0,5.4,3,0,0,0.0,0.0,3,1,1,7.1,5.1,3,0,0,0.0,0.0,3,1,0,5.2,3.8,3,0,1,0.0,0.0,3,1,1,4.0,4.2,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,9.2,3.9,3,1,1,4.2,3.8,3,0,0,0.0,0.0,3,1,1,8.8,4.2,3,1,1,10.0,5.3,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0463,24,male,south_asia,2,1,3,5,3,4,3,3,4,5,4,4,3,3,3,5,3,4,3,5,4,186.7,61.3,17.6,13.74,45.7,1,1,10.0,6.8,3,1,0,9.0,4.9,3,1,1,10.0,5.4,3,0,1,0.0,0.0,3,1,1,9.5,5.8,3,0,1,0.0,0.0,3,1,1,9.2,5.3,3,0,1,0.0,0.0,3,1,1,10.0,5.4,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,5.8,5.1,3,0,0,0.0,0.0,3,1,0,6.9,4.7,3,1,0,10.0,5.8,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,5.3,3,0,1,0.0,0.0,3
U0464,13,female,north_america,1,3,2,2,2,3,3,2,3,3,2,3,3,4,4,3,4,5,2,2,2,167.4,54.3,19.4,15.11,58.6,1,1,9.8,5.8,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.5,4.1,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0465,40,female,south_asia,3,2,4,1,1,3,3,3,2,2,3,3,5,4,1,1,2,1,3,2,2,174.9,61.1,20.0,14.49,56.6,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,2,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
